2024-07-19 19:16:31,829 __main__ INFO ==> Config: {'BATCH_SIZE': 4, 'LAMBDA_1': 50, 'TRAIN': {'FREEZE_AUDIO_EXTRACTOR': True, 'PRETRAINED_VGGISH_MODEL_PATH': '../../pretrained_backbones/vggish-10086976.pth', 'PREPROCESS_AUDIO_TO_LOG_MEL': False, 'POSTPROCESS_LOG_MEL_WITH_PCA': False, 'PRETRAINED_PCA_PARAMS_PATH': '../../pretrained_backbones/vggish_pca_params-970ea276.pth', 'FREEZE_VISUAL_EXTRACTOR': False, 'PRETRAINED_RESNET50_PATH': '../../pretrained_backbones/resnet50-19c8e357.pth', 'PRETRAINED_PVTV2_PATH': '../../pretrained_backbones/pvt_v2_b5.pth'}, 'DATA': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_avsbench': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_synthesis_avsbench_random4': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}}
2024-07-19 19:16:31,829 __main__ INFO ==> Arguments: Namespace(session_name='S4_pvt', visual_backbone='pvt', train_batch_size=4, val_batch_size=1, max_epoches=15, lr=0.0001, num_workers=8, wt_dec=0.0005, sa_loss_flag=False, lambda_1=0, sa_loss_stages=[], mask_pooling_type='avg', tpavi_stages=[0, 1, 2, 3], tpavi_vv_flag=False, tpavi_va_flag=True, weights='', log_dir='./train_logs/S4_pvt_20240719-191631', checkpoint_dir='./train_logs/S4_pvt_20240719-191631/checkpoints')
2024-07-19 19:16:31,829 __main__ INFO ==> Experiment: S4_pvt
2024-07-19 19:16:41,556 __main__ INFO Iter:    0/12945, Total_Loss:0.7145, iou_loss:0.7145, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:33:15,560 __main__ INFO Iter: 1500/12945, Total_Loss:0.1032, iou_loss:0.1032, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:33:46,794 __main__ INFO Iter: 1550/12945, Total_Loss:0.0817, iou_loss:0.0817, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:34:17,810 __main__ INFO Iter: 1600/12945, Total_Loss:0.0878, iou_loss:0.0878, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:34:48,761 __main__ INFO Iter: 1650/12945, Total_Loss:0.0772, iou_loss:0.0772, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:35:19,712 __main__ INFO Iter: 1700/12945, Total_Loss:0.0970, iou_loss:0.0970, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:36:31,803 __main__ INFO save best model to ./train_logs/S4_pvt_20240719-191631/checkpoints/S4_pvt_best.pth
2024-07-19 19:36:31,804 __main__ INFO Epoch: 1, Miou: 0.7014201283454895, maxMiou: 0.7014201283454895
2024-07-19 19:36:49,009 __main__ INFO Iter: 1750/12945, Total_Loss:0.0870, iou_loss:0.0870, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:37:20,021 __main__ INFO Iter: 1800/12945, Total_Loss:0.0581, iou_loss:0.0581, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:37:51,059 __main__ INFO Iter: 1850/12945, Total_Loss:0.0556, iou_loss:0.0556, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:38:22,218 __main__ INFO Iter: 1900/12945, Total_Loss:0.0650, iou_loss:0.0650, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:38:53,266 __main__ INFO Iter: 1950/12945, Total_Loss:0.0557, iou_loss:0.0557, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:39:24,373 __main__ INFO Iter: 2000/12945, Total_Loss:0.0601, iou_loss:0.0601, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:39:55,550 __main__ INFO Iter: 2050/12945, Total_Loss:0.0562, iou_loss:0.0562, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:40:26,682 __main__ INFO Iter: 2100/12945, Total_Loss:0.0529, iou_loss:0.0529, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:40:57,754 __main__ INFO Iter: 2150/12945, Total_Loss:0.0544, iou_loss:0.0544, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:41:28,861 __main__ INFO Iter: 2200/12945, Total_Loss:0.0751, iou_loss:0.0751, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:41:59,851 __main__ INFO Iter: 2250/12945, Total_Loss:0.0794, iou_loss:0.0794, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:42:30,901 __main__ INFO Iter: 2300/12945, Total_Loss:0.0660, iou_loss:0.0660, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:43:01,871 __main__ INFO Iter: 2350/12945, Total_Loss:0.0717, iou_loss:0.0717, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:43:32,855 __main__ INFO Iter: 2400/12945, Total_Loss:0.0584, iou_loss:0.0584, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:44:04,229 __main__ INFO Iter: 2450/12945, Total_Loss:0.0570, iou_loss:0.0570, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:44:35,357 __main__ INFO Iter: 2500/12945, Total_Loss:0.0612, iou_loss:0.0612, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:45:06,333 __main__ INFO Iter: 2550/12945, Total_Loss:0.0757, iou_loss:0.0757, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:46:24,284 __main__ INFO save best model to ./train_logs/S4_pvt_20240719-191631/checkpoints/S4_pvt_best.pth
2024-07-19 19:46:24,285 __main__ INFO Epoch: 2, Miou: 0.7157463431358337, maxMiou: 0.7157463431358337
2024-07-19 19:46:32,770 __main__ INFO Iter: 2600/12945, Total_Loss:0.0892, iou_loss:0.0892, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:47:03,697 __main__ INFO Iter: 2650/12945, Total_Loss:0.0663, iou_loss:0.0663, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:47:34,811 __main__ INFO Iter: 2700/12945, Total_Loss:0.0601, iou_loss:0.0601, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:48:06,093 __main__ INFO Iter: 2750/12945, Total_Loss:0.0921, iou_loss:0.0921, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:48:37,327 __main__ INFO Iter: 2800/12945, Total_Loss:0.0609, iou_loss:0.0609, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:49:08,933 __main__ INFO Iter: 2850/12945, Total_Loss:0.0509, iou_loss:0.0509, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:49:39,902 __main__ INFO Iter: 2900/12945, Total_Loss:0.0532, iou_loss:0.0532, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:50:10,879 __main__ INFO Iter: 2950/12945, Total_Loss:0.0498, iou_loss:0.0498, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:50:41,807 __main__ INFO Iter: 3000/12945, Total_Loss:0.0464, iou_loss:0.0464, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:51:12,829 __main__ INFO Iter: 3050/12945, Total_Loss:0.0559, iou_loss:0.0559, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:51:44,152 __main__ INFO Iter: 3100/12945, Total_Loss:0.0652, iou_loss:0.0652, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:52:15,194 __main__ INFO Iter: 3150/12945, Total_Loss:0.0554, iou_loss:0.0554, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:52:46,088 __main__ INFO Iter: 3200/12945, Total_Loss:0.0491, iou_loss:0.0491, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:53:17,384 __main__ INFO Iter: 3250/12945, Total_Loss:0.0519, iou_loss:0.0519, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:53:48,389 __main__ INFO Iter: 3300/12945, Total_Loss:0.0559, iou_loss:0.0559, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:54:19,532 __main__ INFO Iter: 3350/12945, Total_Loss:0.0748, iou_loss:0.0748, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:54:50,495 __main__ INFO Iter: 3400/12945, Total_Loss:0.0570, iou_loss:0.0570, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:55:21,564 __main__ INFO Iter: 3450/12945, Total_Loss:0.0512, iou_loss:0.0512, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:56:17,253 __main__ INFO save best model to ./train_logs/S4_pvt_20240719-191631/checkpoints/S4_pvt_best.pth
2024-07-19 19:56:17,254 __main__ INFO Epoch: 3, Miou: 0.7605029940605164, maxMiou: 0.7605029940605164
2024-07-19 19:56:48,752 __main__ INFO Iter: 3500/12945, Total_Loss:0.0356, iou_loss:0.0356, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:57:19,791 __main__ INFO Iter: 3550/12945, Total_Loss:0.0457, iou_loss:0.0457, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:57:50,932 __main__ INFO Iter: 3600/12945, Total_Loss:0.0455, iou_loss:0.0455, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:58:22,211 __main__ INFO Iter: 3650/12945, Total_Loss:0.0414, iou_loss:0.0414, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:58:53,269 __main__ INFO Iter: 3700/12945, Total_Loss:0.0414, iou_loss:0.0414, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:59:24,412 __main__ INFO Iter: 3750/12945, Total_Loss:0.0350, iou_loss:0.0350, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 19:59:55,579 __main__ INFO Iter: 3800/12945, Total_Loss:0.0596, iou_loss:0.0596, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:00:26,660 __main__ INFO Iter: 3850/12945, Total_Loss:0.0545, iou_loss:0.0545, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:00:57,719 __main__ INFO Iter: 3900/12945, Total_Loss:0.0469, iou_loss:0.0469, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:01:28,722 __main__ INFO Iter: 3950/12945, Total_Loss:0.0416, iou_loss:0.0416, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:01:59,785 __main__ INFO Iter: 4000/12945, Total_Loss:0.0414, iou_loss:0.0414, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:02:31,177 __main__ INFO Iter: 4050/12945, Total_Loss:0.0379, iou_loss:0.0379, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:03:02,737 __main__ INFO Iter: 4100/12945, Total_Loss:0.0357, iou_loss:0.0357, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:03:34,181 __main__ INFO Iter: 4150/12945, Total_Loss:0.0464, iou_loss:0.0464, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:04:05,340 __main__ INFO Iter: 4200/12945, Total_Loss:0.0409, iou_loss:0.0409, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:04:36,363 __main__ INFO Iter: 4250/12945, Total_Loss:0.0360, iou_loss:0.0360, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:05:07,574 __main__ INFO Iter: 4300/12945, Total_Loss:0.0366, iou_loss:0.0366, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:06:10,132 __main__ INFO save best model to ./train_logs/S4_pvt_20240719-191631/checkpoints/S4_pvt_best.pth
2024-07-19 20:06:10,133 __main__ INFO Epoch: 4, Miou: 0.7655059099197388, maxMiou: 0.7655059099197388
2024-07-19 20:06:33,291 __main__ INFO Iter: 4350/12945, Total_Loss:0.0331, iou_loss:0.0331, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:07:04,429 __main__ INFO Iter: 4400/12945, Total_Loss:0.0322, iou_loss:0.0322, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:07:35,653 __main__ INFO Iter: 4450/12945, Total_Loss:0.0314, iou_loss:0.0314, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:08:07,014 __main__ INFO Iter: 4500/12945, Total_Loss:0.0298, iou_loss:0.0298, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:08:38,313 __main__ INFO Iter: 4550/12945, Total_Loss:0.0329, iou_loss:0.0329, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:09:09,929 __main__ INFO Iter: 4600/12945, Total_Loss:0.0322, iou_loss:0.0322, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:09:40,821 __main__ INFO Iter: 4650/12945, Total_Loss:0.0317, iou_loss:0.0317, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:10:11,916 __main__ INFO Iter: 4700/12945, Total_Loss:0.0312, iou_loss:0.0312, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:10:42,981 __main__ INFO Iter: 4750/12945, Total_Loss:0.0343, iou_loss:0.0343, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:11:13,967 __main__ INFO Iter: 4800/12945, Total_Loss:0.0310, iou_loss:0.0310, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:11:44,914 __main__ INFO Iter: 4850/12945, Total_Loss:0.0517, iou_loss:0.0517, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:12:15,829 __main__ INFO Iter: 4900/12945, Total_Loss:0.0464, iou_loss:0.0464, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:12:46,817 __main__ INFO Iter: 4950/12945, Total_Loss:0.0718, iou_loss:0.0718, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:13:17,797 __main__ INFO Iter: 5000/12945, Total_Loss:0.0509, iou_loss:0.0509, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:13:48,982 __main__ INFO Iter: 5050/12945, Total_Loss:0.0422, iou_loss:0.0422, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:14:20,118 __main__ INFO Iter: 5100/12945, Total_Loss:0.0433, iou_loss:0.0433, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:14:51,089 __main__ INFO Iter: 5150/12945, Total_Loss:0.0424, iou_loss:0.0424, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:16:02,137 __main__ INFO Epoch: 5, Miou: 0.744935154914856, maxMiou: 0.7655059099197388
2024-07-19 20:16:17,025 __main__ INFO Iter: 5200/12945, Total_Loss:0.0421, iou_loss:0.0421, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:16:48,259 __main__ INFO Iter: 5250/12945, Total_Loss:0.0393, iou_loss:0.0393, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:17:19,752 __main__ INFO Iter: 5300/12945, Total_Loss:0.0289, iou_loss:0.0289, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:17:51,169 __main__ INFO Iter: 5350/12945, Total_Loss:0.0310, iou_loss:0.0310, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:18:22,920 __main__ INFO Iter: 5400/12945, Total_Loss:0.0324, iou_loss:0.0324, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:18:54,309 __main__ INFO Iter: 5450/12945, Total_Loss:0.0316, iou_loss:0.0316, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:19:25,562 __main__ INFO Iter: 5500/12945, Total_Loss:0.0311, iou_loss:0.0311, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:19:56,880 __main__ INFO Iter: 5550/12945, Total_Loss:0.0270, iou_loss:0.0270, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:20:28,098 __main__ INFO Iter: 5600/12945, Total_Loss:0.0311, iou_loss:0.0311, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:20:59,213 __main__ INFO Iter: 5650/12945, Total_Loss:0.0295, iou_loss:0.0295, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:21:30,230 __main__ INFO Iter: 5700/12945, Total_Loss:0.0297, iou_loss:0.0297, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:22:01,143 __main__ INFO Iter: 5750/12945, Total_Loss:0.0364, iou_loss:0.0364, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:22:32,083 __main__ INFO Iter: 5800/12945, Total_Loss:0.0360, iou_loss:0.0360, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:23:03,099 __main__ INFO Iter: 5850/12945, Total_Loss:0.0381, iou_loss:0.0381, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:23:34,466 __main__ INFO Iter: 5900/12945, Total_Loss:0.0332, iou_loss:0.0332, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-19 20:24:05,708 __main__ INFO Iter: 5950/12945, Total_Loss:0.0307, iou_loss:0.0307, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
