2024-07-23 11:49:34,837 __main__ INFO ==> Config: {'BATCH_SIZE': 4, 'LAMBDA_1': 50, 'TRAIN': {'FREEZE_AUDIO_EXTRACTOR': True, 'PRETRAINED_VGGISH_MODEL_PATH': '../../pretrained_backbones/vggish-10086976.pth', 'PREPROCESS_AUDIO_TO_LOG_MEL': False, 'POSTPROCESS_LOG_MEL_WITH_PCA': False, 'PRETRAINED_PCA_PARAMS_PATH': '../../pretrained_backbones/vggish_pca_params-970ea276.pth', 'FREEZE_VISUAL_EXTRACTOR': False, 'PRETRAINED_RESNET50_PATH': '../../pretrained_backbones/resnet50-19c8e357.pth', 'PRETRAINED_PVTV2_PATH': '../../pretrained_backbones/pvt_v2_b5.pth'}, 'DATA': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_avsbench': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_synthesis_avsbench_random4': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}}
2024-07-23 11:49:34,837 __main__ INFO ==> Arguments: Namespace(session_name='S4_pvt', visual_backbone='pvt', train_batch_size=4, val_batch_size=1, max_epoches=15, lr=0.0001, num_workers=8, wt_dec=0.0005, sa_loss_flag=False, lambda_1=0, sa_loss_stages=[], mask_pooling_type='avg', tpavi_stages=[0, 1, 2, 3], tpavi_vv_flag=False, tpavi_va_flag=True, weights='', log_dir='./train_logs/S4_pvt_20240723-114934', easy_ratio=0.75, checkpoint_dir='./train_logs/S4_pvt_20240723-114934/checkpoints')
2024-07-23 11:49:34,837 __main__ INFO ==> Experiment: S4_pvt
2024-07-23 11:49:44,997 __main__ INFO Iter:    0/12945, Total_Loss:0.7292, iou_loss:0.7292, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 11:59:28,244 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-114934/checkpoints/S4_pvt_best.pth
2024-07-23 11:59:28,244 __main__ INFO Epoch: 0, Miou: 0.39852437376976013, maxMiou: 0.39852437376976013
2024-07-23 11:59:52,418 __main__ INFO Iter:  900/12945, Total_Loss:0.1698, iou_loss:0.1698, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:00:23,201 __main__ INFO Iter:  950/12945, Total_Loss:0.1613, iou_loss:0.1613, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:00:54,219 __main__ INFO Iter: 1000/12945, Total_Loss:0.1621, iou_loss:0.1621, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:01:25,269 __main__ INFO Iter: 1050/12945, Total_Loss:0.1657, iou_loss:0.1657, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:01:56,501 __main__ INFO Iter: 1100/12945, Total_Loss:0.1645, iou_loss:0.1645, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:02:27,160 __main__ INFO Iter: 1150/12945, Total_Loss:0.1628, iou_loss:0.1628, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:02:58,155 __main__ INFO Iter: 1200/12945, Total_Loss:0.1636, iou_loss:0.1636, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:03:29,217 __main__ INFO Iter: 1250/12945, Total_Loss:0.1526, iou_loss:0.1526, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:03:59,986 __main__ INFO Iter: 1300/12945, Total_Loss:0.1534, iou_loss:0.1534, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:04:30,970 __main__ INFO Iter: 1350/12945, Total_Loss:0.1569, iou_loss:0.1569, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:05:02,066 __main__ INFO Iter: 1400/12945, Total_Loss:0.1534, iou_loss:0.1534, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:05:32,836 __main__ INFO Iter: 1450/12945, Total_Loss:0.1563, iou_loss:0.1563, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:06:03,850 __main__ INFO Iter: 1500/12945, Total_Loss:0.1557, iou_loss:0.1557, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:06:35,153 __main__ INFO Iter: 1550/12945, Total_Loss:0.1575, iou_loss:0.1575, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:07:06,012 __main__ INFO Iter: 1600/12945, Total_Loss:0.1576, iou_loss:0.1576, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:07:36,747 __main__ INFO Iter: 1650/12945, Total_Loss:0.1528, iou_loss:0.1528, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:08:07,796 __main__ INFO Iter: 1700/12945, Total_Loss:0.1552, iou_loss:0.1552, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:09:12,694 __main__ INFO Epoch: 1, Miou: 0.016868609935045242, maxMiou: 0.39852437376976013
2024-07-23 12:09:29,228 __main__ INFO Iter: 1750/12945, Total_Loss:0.1487, iou_loss:0.1487, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:09:59,892 __main__ INFO Iter: 1800/12945, Total_Loss:0.1297, iou_loss:0.1297, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:10:30,818 __main__ INFO Iter: 1850/12945, Total_Loss:0.1414, iou_loss:0.1414, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:11:02,311 __main__ INFO Iter: 1900/12945, Total_Loss:0.1453, iou_loss:0.1453, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:11:33,179 __main__ INFO Iter: 1950/12945, Total_Loss:0.1357, iou_loss:0.1357, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:12:04,137 __main__ INFO Iter: 2000/12945, Total_Loss:0.1357, iou_loss:0.1357, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:12:35,234 __main__ INFO Iter: 2050/12945, Total_Loss:0.1325, iou_loss:0.1325, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:13:06,018 __main__ INFO Iter: 2100/12945, Total_Loss:0.1391, iou_loss:0.1391, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:13:37,221 __main__ INFO Iter: 2150/12945, Total_Loss:0.1453, iou_loss:0.1453, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:14:08,261 __main__ INFO Iter: 2200/12945, Total_Loss:0.1423, iou_loss:0.1423, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:14:39,208 __main__ INFO Iter: 2250/12945, Total_Loss:0.1381, iou_loss:0.1381, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:15:09,988 __main__ INFO Iter: 2300/12945, Total_Loss:0.1332, iou_loss:0.1332, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:15:41,054 __main__ INFO Iter: 2350/12945, Total_Loss:0.1358, iou_loss:0.1358, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:16:12,137 __main__ INFO Iter: 2400/12945, Total_Loss:0.1356, iou_loss:0.1356, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:16:43,054 __main__ INFO Iter: 2450/12945, Total_Loss:0.1344, iou_loss:0.1344, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:17:14,069 __main__ INFO Iter: 2500/12945, Total_Loss:0.1368, iou_loss:0.1368, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:17:45,144 __main__ INFO Iter: 2550/12945, Total_Loss:0.1304, iou_loss:0.1304, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:18:59,122 __main__ INFO Epoch: 2, Miou: 0.01959121786057949, maxMiou: 0.39852437376976013
2024-07-23 12:19:07,715 __main__ INFO Iter: 2600/12945, Total_Loss:0.1306, iou_loss:0.1306, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:19:38,366 __main__ INFO Iter: 2650/12945, Total_Loss:0.1045, iou_loss:0.1045, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:20:09,210 __main__ INFO Iter: 2700/12945, Total_Loss:0.1072, iou_loss:0.1072, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:20:40,334 __main__ INFO Iter: 2750/12945, Total_Loss:0.1194, iou_loss:0.1194, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:21:11,569 __main__ INFO Iter: 2800/12945, Total_Loss:0.1183, iou_loss:0.1183, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:21:42,436 __main__ INFO Iter: 2850/12945, Total_Loss:0.1151, iou_loss:0.1151, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:22:13,425 __main__ INFO Iter: 2900/12945, Total_Loss:0.1143, iou_loss:0.1143, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:22:44,487 __main__ INFO Iter: 2950/12945, Total_Loss:0.1141, iou_loss:0.1141, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:23:15,337 __main__ INFO Iter: 3000/12945, Total_Loss:0.1220, iou_loss:0.1220, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:23:46,238 __main__ INFO Iter: 3050/12945, Total_Loss:0.1205, iou_loss:0.1205, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:24:17,069 __main__ INFO Iter: 3100/12945, Total_Loss:0.1266, iou_loss:0.1266, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:24:48,138 __main__ INFO Iter: 3150/12945, Total_Loss:0.1151, iou_loss:0.1151, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:25:18,842 __main__ INFO Iter: 3200/12945, Total_Loss:0.1139, iou_loss:0.1139, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:25:49,784 __main__ INFO Iter: 3250/12945, Total_Loss:0.1211, iou_loss:0.1211, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:26:20,727 __main__ INFO Iter: 3300/12945, Total_Loss:0.1271, iou_loss:0.1271, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:26:51,783 __main__ INFO Iter: 3350/12945, Total_Loss:0.1152, iou_loss:0.1152, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:27:22,543 __main__ INFO Iter: 3400/12945, Total_Loss:0.1203, iou_loss:0.1203, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:27:53,436 __main__ INFO Iter: 3450/12945, Total_Loss:0.1208, iou_loss:0.1208, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:28:42,840 __main__ INFO Epoch: 3, Miou: 0.14690953493118286, maxMiou: 0.39852437376976013
2024-07-23 12:29:13,692 __main__ INFO Iter: 3500/12945, Total_Loss:0.0937, iou_loss:0.0937, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:29:44,653 __main__ INFO Iter: 3550/12945, Total_Loss:0.0923, iou_loss:0.0923, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:30:15,430 __main__ INFO Iter: 3600/12945, Total_Loss:0.0893, iou_loss:0.0893, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:30:46,560 __main__ INFO Iter: 3650/12945, Total_Loss:0.0858, iou_loss:0.0858, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:31:18,098 __main__ INFO Iter: 3700/12945, Total_Loss:0.0800, iou_loss:0.0800, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:31:48,873 __main__ INFO Iter: 3750/12945, Total_Loss:0.0909, iou_loss:0.0909, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:32:19,792 __main__ INFO Iter: 3800/12945, Total_Loss:0.0830, iou_loss:0.0830, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:32:51,156 __main__ INFO Iter: 3850/12945, Total_Loss:0.0946, iou_loss:0.0946, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:33:22,228 __main__ INFO Iter: 3900/12945, Total_Loss:0.0946, iou_loss:0.0946, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:33:52,972 __main__ INFO Iter: 3950/12945, Total_Loss:0.0828, iou_loss:0.0828, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:34:23,894 __main__ INFO Iter: 4000/12945, Total_Loss:0.1003, iou_loss:0.1003, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:34:54,922 __main__ INFO Iter: 4050/12945, Total_Loss:0.0938, iou_loss:0.0938, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:35:25,914 __main__ INFO Iter: 4100/12945, Total_Loss:0.0872, iou_loss:0.0872, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:35:56,752 __main__ INFO Iter: 4150/12945, Total_Loss:0.0902, iou_loss:0.0902, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:36:27,802 __main__ INFO Iter: 4200/12945, Total_Loss:0.0948, iou_loss:0.0948, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:36:58,894 __main__ INFO Iter: 4250/12945, Total_Loss:0.0937, iou_loss:0.0937, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:37:29,725 __main__ INFO Iter: 4300/12945, Total_Loss:0.0972, iou_loss:0.0972, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:38:28,775 __main__ INFO Epoch: 4, Miou: 0.039206016808748245, maxMiou: 0.39852437376976013
2024-07-23 12:38:51,141 __main__ INFO Iter: 4350/12945, Total_Loss:0.0658, iou_loss:0.0658, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:39:22,185 __main__ INFO Iter: 4400/12945, Total_Loss:0.0566, iou_loss:0.0566, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:39:53,274 __main__ INFO Iter: 4450/12945, Total_Loss:0.0594, iou_loss:0.0594, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:40:24,284 __main__ INFO Iter: 4500/12945, Total_Loss:0.0612, iou_loss:0.0612, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:40:55,227 __main__ INFO Iter: 4550/12945, Total_Loss:0.0583, iou_loss:0.0583, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:41:25,909 __main__ INFO Iter: 4600/12945, Total_Loss:0.0672, iou_loss:0.0672, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:41:56,344 __main__ INFO Iter: 4650/12945, Total_Loss:0.0637, iou_loss:0.0637, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:42:26,857 __main__ INFO Iter: 4700/12945, Total_Loss:0.0586, iou_loss:0.0586, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:42:57,647 __main__ INFO Iter: 4750/12945, Total_Loss:0.0609, iou_loss:0.0609, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:43:28,487 __main__ INFO Iter: 4800/12945, Total_Loss:0.0604, iou_loss:0.0604, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:43:59,327 __main__ INFO Iter: 4850/12945, Total_Loss:0.0672, iou_loss:0.0672, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:44:30,324 __main__ INFO Iter: 4900/12945, Total_Loss:0.0675, iou_loss:0.0675, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:45:01,451 __main__ INFO Iter: 4950/12945, Total_Loss:0.0636, iou_loss:0.0636, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:45:32,234 __main__ INFO Iter: 5000/12945, Total_Loss:0.0711, iou_loss:0.0711, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:46:02,984 __main__ INFO Iter: 5050/12945, Total_Loss:0.0754, iou_loss:0.0754, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:46:33,973 __main__ INFO Iter: 5100/12945, Total_Loss:0.0705, iou_loss:0.0705, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:47:04,864 __main__ INFO Iter: 5150/12945, Total_Loss:0.0735, iou_loss:0.0735, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:48:09,444 __main__ INFO Epoch: 5, Miou: 0.052526526153087616, maxMiou: 0.39852437376976013
2024-07-23 12:48:24,109 __main__ INFO Iter: 5200/12945, Total_Loss:0.0605, iou_loss:0.0605, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:48:55,255 __main__ INFO Iter: 5250/12945, Total_Loss:0.0441, iou_loss:0.0441, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:49:26,350 __main__ INFO Iter: 5300/12945, Total_Loss:0.0407, iou_loss:0.0407, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:49:57,310 __main__ INFO Iter: 5350/12945, Total_Loss:0.0412, iou_loss:0.0412, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:50:28,157 __main__ INFO Iter: 5400/12945, Total_Loss:0.0507, iou_loss:0.0507, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:50:59,197 __main__ INFO Iter: 5450/12945, Total_Loss:0.0437, iou_loss:0.0437, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:51:30,221 __main__ INFO Iter: 5500/12945, Total_Loss:0.0537, iou_loss:0.0537, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:52:01,203 __main__ INFO Iter: 5550/12945, Total_Loss:0.0594, iou_loss:0.0594, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:52:32,008 __main__ INFO Iter: 5600/12945, Total_Loss:0.0541, iou_loss:0.0541, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:53:02,987 __main__ INFO Iter: 5650/12945, Total_Loss:0.0525, iou_loss:0.0525, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:53:34,220 __main__ INFO Iter: 5700/12945, Total_Loss:0.0525, iou_loss:0.0525, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:54:04,948 __main__ INFO Iter: 5750/12945, Total_Loss:0.0463, iou_loss:0.0463, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:54:35,760 __main__ INFO Iter: 5800/12945, Total_Loss:0.0483, iou_loss:0.0483, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:55:07,078 __main__ INFO Iter: 5850/12945, Total_Loss:0.0473, iou_loss:0.0473, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:55:38,053 __main__ INFO Iter: 5900/12945, Total_Loss:0.0532, iou_loss:0.0532, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:56:08,797 __main__ INFO Iter: 5950/12945, Total_Loss:0.0479, iou_loss:0.0479, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:56:39,516 __main__ INFO Iter: 6000/12945, Total_Loss:0.0458, iou_loss:0.0458, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 12:57:52,232 __main__ INFO Epoch: 6, Miou: 0.10002404451370239, maxMiou: 0.39852437376976013
2024-07-23 12:57:52,240 __main__ INFO Transitioning to mixed difficulty training at epoch 7, easy_ration = 0.75
