2024-07-23 16:41:22,622 __main__ INFO ==> Config: {'BATCH_SIZE': 4, 'LAMBDA_1': 50, 'TRAIN': {'FREEZE_AUDIO_EXTRACTOR': True, 'PRETRAINED_VGGISH_MODEL_PATH': '../../pretrained_backbones/vggish-10086976.pth', 'PREPROCESS_AUDIO_TO_LOG_MEL': False, 'POSTPROCESS_LOG_MEL_WITH_PCA': False, 'PRETRAINED_PCA_PARAMS_PATH': '../../pretrained_backbones/vggish_pca_params-970ea276.pth', 'FREEZE_VISUAL_EXTRACTOR': False, 'PRETRAINED_RESNET50_PATH': '../../pretrained_backbones/resnet50-19c8e357.pth', 'PRETRAINED_PVTV2_PATH': '../../pretrained_backbones/pvt_v2_b5.pth'}, 'DATA': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_avsbench': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_synthesis_avsbench_random4': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}}
2024-07-23 16:41:22,622 __main__ INFO ==> Arguments: Namespace(session_name='S4_pvt', visual_backbone='pvt', train_batch_size=4, val_batch_size=1, max_epoches=15, lr=0.0001, num_workers=8, wt_dec=0.0005, sa_loss_flag=False, lambda_1=0, sa_loss_stages=[], mask_pooling_type='avg', tpavi_stages=[0, 1, 2, 3], tpavi_vv_flag=False, tpavi_va_flag=True, weights='', log_dir='./train_logs/S4_pvt_20240723-164122', easy_ratio=0.25, checkpoint_dir='./train_logs/S4_pvt_20240723-164122/checkpoints')
2024-07-23 16:41:22,622 __main__ INFO ==> Experiment: S4_pvt
2024-07-23 16:41:33,182 __main__ INFO Iter:    0/12945, Total_Loss:0.7292, iou_loss:0.7292, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 16:59:12,338 __main__ INFO Iter: 1600/12945, Total_Loss:0.1578, iou_loss:0.1578, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 16:59:43,215 __main__ INFO Iter: 1650/12945, Total_Loss:0.1503, iou_loss:0.1503, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:00:13,768 __main__ INFO Iter: 1700/12945, Total_Loss:0.1513, iou_loss:0.1513, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:01:16,709 __main__ INFO Epoch: 1, Miou: 0.025040309876203537, maxMiou: 0.43861374258995056
2024-07-23 17:01:32,570 __main__ INFO Iter: 1750/12945, Total_Loss:0.1486, iou_loss:0.1486, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:02:04,338 __main__ INFO Iter: 1800/12945, Total_Loss:0.1281, iou_loss:0.1281, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:02:35,409 __main__ INFO Iter: 1850/12945, Total_Loss:0.1413, iou_loss:0.1413, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:03:06,598 __main__ INFO Iter: 1900/12945, Total_Loss:0.1388, iou_loss:0.1388, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:03:37,822 __main__ INFO Iter: 1950/12945, Total_Loss:0.1315, iou_loss:0.1315, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:04:08,708 __main__ INFO Iter: 2000/12945, Total_Loss:0.1325, iou_loss:0.1325, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:04:39,486 __main__ INFO Iter: 2050/12945, Total_Loss:0.1313, iou_loss:0.1313, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:05:10,289 __main__ INFO Iter: 2100/12945, Total_Loss:0.1383, iou_loss:0.1383, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:05:41,662 __main__ INFO Iter: 2150/12945, Total_Loss:0.1408, iou_loss:0.1408, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:06:12,988 __main__ INFO Iter: 2200/12945, Total_Loss:0.1479, iou_loss:0.1479, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:06:44,602 __main__ INFO Iter: 2250/12945, Total_Loss:0.1381, iou_loss:0.1381, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:07:15,686 __main__ INFO Iter: 2300/12945, Total_Loss:0.1400, iou_loss:0.1400, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:07:46,256 __main__ INFO Iter: 2350/12945, Total_Loss:0.1359, iou_loss:0.1359, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:08:17,553 __main__ INFO Iter: 2400/12945, Total_Loss:0.1452, iou_loss:0.1452, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:08:49,033 __main__ INFO Iter: 2450/12945, Total_Loss:0.1377, iou_loss:0.1377, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:09:20,673 __main__ INFO Iter: 2500/12945, Total_Loss:0.1371, iou_loss:0.1371, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:09:52,142 __main__ INFO Iter: 2550/12945, Total_Loss:0.1336, iou_loss:0.1336, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:11:10,602 __main__ INFO Epoch: 2, Miou: 0.019118810072541237, maxMiou: 0.43861374258995056
2024-07-23 17:11:19,421 __main__ INFO Iter: 2600/12945, Total_Loss:0.1285, iou_loss:0.1285, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:11:51,068 __main__ INFO Iter: 2650/12945, Total_Loss:0.1008, iou_loss:0.1008, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:12:22,731 __main__ INFO Iter: 2700/12945, Total_Loss:0.1069, iou_loss:0.1069, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:12:54,361 __main__ INFO Iter: 2750/12945, Total_Loss:0.1148, iou_loss:0.1148, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:13:25,953 __main__ INFO Iter: 2800/12945, Total_Loss:0.1086, iou_loss:0.1086, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:13:57,082 __main__ INFO Iter: 2850/12945, Total_Loss:0.1077, iou_loss:0.1077, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:14:29,248 __main__ INFO Iter: 2900/12945, Total_Loss:0.1126, iou_loss:0.1126, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:15:00,891 __main__ INFO Iter: 2950/12945, Total_Loss:0.1094, iou_loss:0.1094, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:15:32,190 __main__ INFO Iter: 3000/12945, Total_Loss:0.1177, iou_loss:0.1177, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:16:04,078 __main__ INFO Iter: 3050/12945, Total_Loss:0.1170, iou_loss:0.1170, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:16:35,017 __main__ INFO Iter: 3100/12945, Total_Loss:0.1252, iou_loss:0.1252, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:17:06,526 __main__ INFO Iter: 3150/12945, Total_Loss:0.1101, iou_loss:0.1101, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:17:37,970 __main__ INFO Iter: 3200/12945, Total_Loss:0.1187, iou_loss:0.1187, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:18:09,966 __main__ INFO Iter: 3250/12945, Total_Loss:0.1191, iou_loss:0.1191, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:18:41,703 __main__ INFO Iter: 3300/12945, Total_Loss:0.1253, iou_loss:0.1253, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:19:13,684 __main__ INFO Iter: 3350/12945, Total_Loss:0.1143, iou_loss:0.1143, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:19:44,946 __main__ INFO Iter: 3400/12945, Total_Loss:0.1226, iou_loss:0.1226, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:20:16,084 __main__ INFO Iter: 3450/12945, Total_Loss:0.1267, iou_loss:0.1267, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:21:10,477 __main__ INFO Epoch: 3, Miou: 0.10363108664751053, maxMiou: 0.43861374258995056
2024-07-23 17:21:41,787 __main__ INFO Iter: 3500/12945, Total_Loss:0.0919, iou_loss:0.0919, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:22:13,759 __main__ INFO Iter: 3550/12945, Total_Loss:0.0810, iou_loss:0.0810, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:22:45,481 __main__ INFO Iter: 3600/12945, Total_Loss:0.0866, iou_loss:0.0866, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:23:17,143 __main__ INFO Iter: 3650/12945, Total_Loss:0.0838, iou_loss:0.0838, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:23:48,218 __main__ INFO Iter: 3700/12945, Total_Loss:0.0813, iou_loss:0.0813, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:24:19,516 __main__ INFO Iter: 3750/12945, Total_Loss:0.0892, iou_loss:0.0892, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:24:51,116 __main__ INFO Iter: 3800/12945, Total_Loss:0.0834, iou_loss:0.0834, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:25:23,260 __main__ INFO Iter: 3850/12945, Total_Loss:0.0944, iou_loss:0.0944, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:25:54,901 __main__ INFO Iter: 3900/12945, Total_Loss:0.0917, iou_loss:0.0917, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:26:26,823 __main__ INFO Iter: 3950/12945, Total_Loss:0.0834, iou_loss:0.0834, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:26:58,156 __main__ INFO Iter: 4000/12945, Total_Loss:0.0993, iou_loss:0.0993, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:27:29,235 __main__ INFO Iter: 4050/12945, Total_Loss:0.0892, iou_loss:0.0892, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:28:00,776 __main__ INFO Iter: 4100/12945, Total_Loss:0.0899, iou_loss:0.0899, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:28:32,488 __main__ INFO Iter: 4150/12945, Total_Loss:0.0859, iou_loss:0.0859, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:29:04,122 __main__ INFO Iter: 4200/12945, Total_Loss:0.1010, iou_loss:0.1010, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:29:35,462 __main__ INFO Iter: 4250/12945, Total_Loss:0.0918, iou_loss:0.0918, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:30:06,992 __main__ INFO Iter: 4300/12945, Total_Loss:0.0957, iou_loss:0.0957, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:31:12,407 __main__ INFO Epoch: 4, Miou: 0.02850540354847908, maxMiou: 0.43861374258995056
2024-07-23 17:31:36,275 __main__ INFO Iter: 4350/12945, Total_Loss:0.0666, iou_loss:0.0666, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:32:07,737 __main__ INFO Iter: 4400/12945, Total_Loss:0.0543, iou_loss:0.0543, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:32:39,611 __main__ INFO Iter: 4450/12945, Total_Loss:0.0625, iou_loss:0.0625, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:33:10,705 __main__ INFO Iter: 4500/12945, Total_Loss:0.0523, iou_loss:0.0523, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:33:42,778 __main__ INFO Iter: 4550/12945, Total_Loss:0.0615, iou_loss:0.0615, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:34:14,419 __main__ INFO Iter: 4600/12945, Total_Loss:0.0820, iou_loss:0.0820, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:34:46,323 __main__ INFO Iter: 4650/12945, Total_Loss:0.0713, iou_loss:0.0713, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:35:18,539 __main__ INFO Iter: 4700/12945, Total_Loss:0.0559, iou_loss:0.0559, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:35:50,300 __main__ INFO Iter: 4750/12945, Total_Loss:0.0608, iou_loss:0.0608, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:36:21,320 __main__ INFO Iter: 4800/12945, Total_Loss:0.0634, iou_loss:0.0634, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:36:52,621 __main__ INFO Iter: 4850/12945, Total_Loss:0.0681, iou_loss:0.0681, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:37:24,390 __main__ INFO Iter: 4900/12945, Total_Loss:0.0670, iou_loss:0.0670, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:37:55,682 __main__ INFO Iter: 4950/12945, Total_Loss:0.0613, iou_loss:0.0613, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:38:27,229 __main__ INFO Iter: 5000/12945, Total_Loss:0.0676, iou_loss:0.0676, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:38:58,658 __main__ INFO Iter: 5050/12945, Total_Loss:0.0675, iou_loss:0.0675, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:39:29,501 __main__ INFO Iter: 5100/12945, Total_Loss:0.0639, iou_loss:0.0639, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:40:00,983 __main__ INFO Iter: 5150/12945, Total_Loss:0.0693, iou_loss:0.0693, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:41:11,619 __main__ INFO Epoch: 5, Miou: 0.04389580339193344, maxMiou: 0.43861374258995056
2024-07-23 17:41:26,538 __main__ INFO Iter: 5200/12945, Total_Loss:0.0636, iou_loss:0.0636, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:41:58,306 __main__ INFO Iter: 5250/12945, Total_Loss:0.0499, iou_loss:0.0499, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:42:29,749 __main__ INFO Iter: 5300/12945, Total_Loss:0.0415, iou_loss:0.0415, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:43:01,554 __main__ INFO Iter: 5350/12945, Total_Loss:0.0469, iou_loss:0.0469, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:43:32,783 __main__ INFO Iter: 5400/12945, Total_Loss:0.0446, iou_loss:0.0446, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:44:04,166 __main__ INFO Iter: 5450/12945, Total_Loss:0.0538, iou_loss:0.0538, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:44:35,831 __main__ INFO Iter: 5500/12945, Total_Loss:0.0512, iou_loss:0.0512, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:45:07,877 __main__ INFO Iter: 5550/12945, Total_Loss:0.0454, iou_loss:0.0454, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:45:39,673 __main__ INFO Iter: 5600/12945, Total_Loss:0.0499, iou_loss:0.0499, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:46:10,892 __main__ INFO Iter: 5650/12945, Total_Loss:0.0516, iou_loss:0.0516, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:46:42,543 __main__ INFO Iter: 5700/12945, Total_Loss:0.0563, iou_loss:0.0563, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:47:13,632 __main__ INFO Iter: 5750/12945, Total_Loss:0.0491, iou_loss:0.0491, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:47:45,071 __main__ INFO Iter: 5800/12945, Total_Loss:0.0480, iou_loss:0.0480, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:48:16,708 __main__ INFO Iter: 5850/12945, Total_Loss:0.0477, iou_loss:0.0477, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:48:48,224 __main__ INFO Iter: 5900/12945, Total_Loss:0.0516, iou_loss:0.0516, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:49:20,198 __main__ INFO Iter: 5950/12945, Total_Loss:0.0472, iou_loss:0.0472, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:49:51,139 __main__ INFO Iter: 6000/12945, Total_Loss:0.0504, iou_loss:0.0504, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:51:12,194 __main__ INFO Epoch: 6, Miou: 0.07226304709911346, maxMiou: 0.43861374258995056
2024-07-23 17:51:12,205 __main__ INFO Transitioning to mixed difficulty training at epoch 7, easy_ration = 0.25
