2024-07-23 19:12:03,647 __main__ INFO ==> Config: {'BATCH_SIZE': 4, 'LAMBDA_1': 50, 'TRAIN': {'FREEZE_AUDIO_EXTRACTOR': True, 'PRETRAINED_VGGISH_MODEL_PATH': '../../pretrained_backbones/vggish-10086976.pth', 'PREPROCESS_AUDIO_TO_LOG_MEL': False, 'POSTPROCESS_LOG_MEL_WITH_PCA': False, 'PRETRAINED_PCA_PARAMS_PATH': '../../pretrained_backbones/vggish_pca_params-970ea276.pth', 'FREEZE_VISUAL_EXTRACTOR': False, 'PRETRAINED_RESNET50_PATH': '../../pretrained_backbones/resnet50-19c8e357.pth', 'PRETRAINED_PVTV2_PATH': '../../pretrained_backbones/pvt_v2_b5.pth'}, 'DATA': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_avsbench': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_synthesis_avsbench_random4': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}}
2024-07-23 19:12:03,647 __main__ INFO ==> Arguments: Namespace(session_name='S4_pvt', visual_backbone='pvt', train_batch_size=4, val_batch_size=1, max_epoches=15, lr=0.0001, num_workers=8, wt_dec=0.0005, sa_loss_flag=False, lambda_1=0, sa_loss_stages=[], mask_pooling_type='avg', tpavi_stages=[0, 1, 2, 3], tpavi_vv_flag=False, tpavi_va_flag=True, weights='', log_dir='./train_logs/S4_pvt_20240723-191203', easy_ratio=0.0, checkpoint_dir='./train_logs/S4_pvt_20240723-191203/checkpoints')
2024-07-23 19:12:03,647 __main__ INFO ==> Experiment: S4_pvt
2024-07-23 19:12:13,854 __main__ INFO Iter:    0/12945, Total_Loss:0.7292, iou_loss:0.7292, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:22:12,738 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-191203/checkpoints/S4_pvt_best.pth
2024-07-23 19:22:12,739 __main__ INFO Epoch: 0, Miou: 0.4754147529602051, maxMiou: 0.4754147529602051
2024-07-23 19:22:37,595 __main__ INFO Iter:  900/12945, Total_Loss:0.1681, iou_loss:0.1681, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:23:09,032 __main__ INFO Iter:  950/12945, Total_Loss:0.1620, iou_loss:0.1620, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:23:40,518 __main__ INFO Iter: 1000/12945, Total_Loss:0.1642, iou_loss:0.1642, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:24:12,286 __main__ INFO Iter: 1050/12945, Total_Loss:0.1647, iou_loss:0.1647, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:24:44,342 __main__ INFO Iter: 1100/12945, Total_Loss:0.1613, iou_loss:0.1613, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:25:15,740 __main__ INFO Iter: 1150/12945, Total_Loss:0.1578, iou_loss:0.1578, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:25:47,520 __main__ INFO Iter: 1200/12945, Total_Loss:0.1619, iou_loss:0.1619, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:26:19,218 __main__ INFO Iter: 1250/12945, Total_Loss:0.1536, iou_loss:0.1536, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:26:50,714 __main__ INFO Iter: 1300/12945, Total_Loss:0.1553, iou_loss:0.1553, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:27:22,077 __main__ INFO Iter: 1350/12945, Total_Loss:0.1574, iou_loss:0.1574, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:27:53,897 __main__ INFO Iter: 1400/12945, Total_Loss:0.1569, iou_loss:0.1569, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:28:25,194 __main__ INFO Iter: 1450/12945, Total_Loss:0.1551, iou_loss:0.1551, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:28:56,876 __main__ INFO Iter: 1500/12945, Total_Loss:0.1538, iou_loss:0.1538, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:29:28,657 __main__ INFO Iter: 1550/12945, Total_Loss:0.1577, iou_loss:0.1577, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:30:00,104 __main__ INFO Iter: 1600/12945, Total_Loss:0.1591, iou_loss:0.1591, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:30:31,702 __main__ INFO Iter: 1650/12945, Total_Loss:0.1500, iou_loss:0.1500, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:31:02,948 __main__ INFO Iter: 1700/12945, Total_Loss:0.1527, iou_loss:0.1527, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:32:12,151 __main__ INFO Epoch: 1, Miou: 0.02987520955502987, maxMiou: 0.4754147529602051
2024-07-23 19:32:28,892 __main__ INFO Iter: 1750/12945, Total_Loss:0.1482, iou_loss:0.1482, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:33:00,115 __main__ INFO Iter: 1800/12945, Total_Loss:0.1297, iou_loss:0.1297, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:33:31,595 __main__ INFO Iter: 1850/12945, Total_Loss:0.1391, iou_loss:0.1391, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:34:03,193 __main__ INFO Iter: 1900/12945, Total_Loss:0.1430, iou_loss:0.1430, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:34:34,755 __main__ INFO Iter: 1950/12945, Total_Loss:0.1330, iou_loss:0.1330, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:35:06,269 __main__ INFO Iter: 2000/12945, Total_Loss:0.1318, iou_loss:0.1318, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:35:37,954 __main__ INFO Iter: 2050/12945, Total_Loss:0.1321, iou_loss:0.1321, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:36:09,340 __main__ INFO Iter: 2100/12945, Total_Loss:0.1390, iou_loss:0.1390, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:36:41,189 __main__ INFO Iter: 2150/12945, Total_Loss:0.1426, iou_loss:0.1426, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:37:12,381 __main__ INFO Iter: 2200/12945, Total_Loss:0.1411, iou_loss:0.1411, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:37:43,585 __main__ INFO Iter: 2250/12945, Total_Loss:0.1403, iou_loss:0.1403, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:38:14,950 __main__ INFO Iter: 2300/12945, Total_Loss:0.1298, iou_loss:0.1298, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:38:46,239 __main__ INFO Iter: 2350/12945, Total_Loss:0.1347, iou_loss:0.1347, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:39:17,645 __main__ INFO Iter: 2400/12945, Total_Loss:0.1385, iou_loss:0.1385, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:39:48,947 __main__ INFO Iter: 2450/12945, Total_Loss:0.1375, iou_loss:0.1375, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:40:20,403 __main__ INFO Iter: 2500/12945, Total_Loss:0.1367, iou_loss:0.1367, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:40:51,738 __main__ INFO Iter: 2550/12945, Total_Loss:0.1396, iou_loss:0.1396, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:42:11,231 __main__ INFO Epoch: 2, Miou: 0.014907858334481716, maxMiou: 0.4754147529602051
2024-07-23 19:42:20,150 __main__ INFO Iter: 2600/12945, Total_Loss:0.1324, iou_loss:0.1324, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:42:51,351 __main__ INFO Iter: 2650/12945, Total_Loss:0.1043, iou_loss:0.1043, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:43:23,025 __main__ INFO Iter: 2700/12945, Total_Loss:0.1058, iou_loss:0.1058, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:43:54,375 __main__ INFO Iter: 2750/12945, Total_Loss:0.1174, iou_loss:0.1174, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:44:26,169 __main__ INFO Iter: 2800/12945, Total_Loss:0.1139, iou_loss:0.1139, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:44:57,728 __main__ INFO Iter: 2850/12945, Total_Loss:0.1124, iou_loss:0.1124, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:45:29,048 __main__ INFO Iter: 2900/12945, Total_Loss:0.1096, iou_loss:0.1096, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:46:00,649 __main__ INFO Iter: 2950/12945, Total_Loss:0.1157, iou_loss:0.1157, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:46:32,096 __main__ INFO Iter: 3000/12945, Total_Loss:0.1154, iou_loss:0.1154, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:47:03,998 __main__ INFO Iter: 3050/12945, Total_Loss:0.1220, iou_loss:0.1220, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:47:35,144 __main__ INFO Iter: 3100/12945, Total_Loss:0.1251, iou_loss:0.1251, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:48:06,838 __main__ INFO Iter: 3150/12945, Total_Loss:0.1147, iou_loss:0.1147, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:48:38,054 __main__ INFO Iter: 3200/12945, Total_Loss:0.1198, iou_loss:0.1198, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:49:09,388 __main__ INFO Iter: 3250/12945, Total_Loss:0.1240, iou_loss:0.1240, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:49:40,348 __main__ INFO Iter: 3300/12945, Total_Loss:0.1241, iou_loss:0.1241, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:50:11,448 __main__ INFO Iter: 3350/12945, Total_Loss:0.1178, iou_loss:0.1178, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:50:43,040 __main__ INFO Iter: 3400/12945, Total_Loss:0.1302, iou_loss:0.1302, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:51:14,608 __main__ INFO Iter: 3450/12945, Total_Loss:0.1236, iou_loss:0.1236, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:52:12,041 __main__ INFO Epoch: 3, Miou: 0.10400347411632538, maxMiou: 0.4754147529602051
2024-07-23 19:52:43,414 __main__ INFO Iter: 3500/12945, Total_Loss:0.0945, iou_loss:0.0945, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:53:15,096 __main__ INFO Iter: 3550/12945, Total_Loss:0.0864, iou_loss:0.0864, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:53:46,299 __main__ INFO Iter: 3600/12945, Total_Loss:0.0912, iou_loss:0.0912, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:54:17,752 __main__ INFO Iter: 3650/12945, Total_Loss:0.0903, iou_loss:0.0903, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:54:49,009 __main__ INFO Iter: 3700/12945, Total_Loss:0.0852, iou_loss:0.0852, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:55:20,691 __main__ INFO Iter: 3750/12945, Total_Loss:0.0973, iou_loss:0.0973, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:55:51,942 __main__ INFO Iter: 3800/12945, Total_Loss:0.0865, iou_loss:0.0865, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:56:23,857 __main__ INFO Iter: 3850/12945, Total_Loss:0.1035, iou_loss:0.1035, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:56:55,173 __main__ INFO Iter: 3900/12945, Total_Loss:0.0946, iou_loss:0.0946, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:57:27,124 __main__ INFO Iter: 3950/12945, Total_Loss:0.0863, iou_loss:0.0863, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:57:58,649 __main__ INFO Iter: 4000/12945, Total_Loss:0.1009, iou_loss:0.1009, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:58:29,806 __main__ INFO Iter: 4050/12945, Total_Loss:0.0910, iou_loss:0.0910, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:59:01,246 __main__ INFO Iter: 4100/12945, Total_Loss:0.0853, iou_loss:0.0853, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:59:32,428 __main__ INFO Iter: 4150/12945, Total_Loss:0.0835, iou_loss:0.0835, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:00:03,843 __main__ INFO Iter: 4200/12945, Total_Loss:0.0980, iou_loss:0.0980, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:00:35,019 __main__ INFO Iter: 4250/12945, Total_Loss:0.0970, iou_loss:0.0970, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:01:06,704 __main__ INFO Iter: 4300/12945, Total_Loss:0.0960, iou_loss:0.0960, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:02:10,376 __main__ INFO Epoch: 4, Miou: 0.03529081121087074, maxMiou: 0.4754147529602051
2024-07-23 20:02:33,698 __main__ INFO Iter: 4350/12945, Total_Loss:0.0674, iou_loss:0.0674, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:03:05,454 __main__ INFO Iter: 4400/12945, Total_Loss:0.0607, iou_loss:0.0607, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:03:36,957 __main__ INFO Iter: 4450/12945, Total_Loss:0.0678, iou_loss:0.0678, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:04:08,801 __main__ INFO Iter: 4500/12945, Total_Loss:0.0592, iou_loss:0.0592, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:04:40,543 __main__ INFO Iter: 4550/12945, Total_Loss:0.0669, iou_loss:0.0669, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:05:11,966 __main__ INFO Iter: 4600/12945, Total_Loss:0.0727, iou_loss:0.0727, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:05:43,626 __main__ INFO Iter: 4650/12945, Total_Loss:0.0764, iou_loss:0.0764, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:06:15,074 __main__ INFO Iter: 4700/12945, Total_Loss:0.0634, iou_loss:0.0634, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:06:46,620 __main__ INFO Iter: 4750/12945, Total_Loss:0.0648, iou_loss:0.0648, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:07:18,091 __main__ INFO Iter: 4800/12945, Total_Loss:0.0714, iou_loss:0.0714, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:07:49,933 __main__ INFO Iter: 4850/12945, Total_Loss:0.0660, iou_loss:0.0660, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:08:21,203 __main__ INFO Iter: 4900/12945, Total_Loss:0.0749, iou_loss:0.0749, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:08:52,996 __main__ INFO Iter: 4950/12945, Total_Loss:0.0658, iou_loss:0.0658, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:09:24,380 __main__ INFO Iter: 5000/12945, Total_Loss:0.0719, iou_loss:0.0719, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:09:56,358 __main__ INFO Iter: 5050/12945, Total_Loss:0.0731, iou_loss:0.0731, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:10:27,826 __main__ INFO Iter: 5100/12945, Total_Loss:0.0732, iou_loss:0.0732, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:10:59,307 __main__ INFO Iter: 5150/12945, Total_Loss:0.0741, iou_loss:0.0741, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:12:10,668 __main__ INFO Epoch: 5, Miou: 0.0601770356297493, maxMiou: 0.4754147529602051
2024-07-23 20:12:26,585 __main__ INFO Iter: 5200/12945, Total_Loss:0.0664, iou_loss:0.0664, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:12:57,793 __main__ INFO Iter: 5250/12945, Total_Loss:0.0488, iou_loss:0.0488, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:13:29,414 __main__ INFO Iter: 5300/12945, Total_Loss:0.0407, iou_loss:0.0407, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:14:00,800 __main__ INFO Iter: 5350/12945, Total_Loss:0.0484, iou_loss:0.0484, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:14:32,392 __main__ INFO Iter: 5400/12945, Total_Loss:0.0458, iou_loss:0.0458, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:15:03,772 __main__ INFO Iter: 5450/12945, Total_Loss:0.0437, iou_loss:0.0437, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:15:35,285 __main__ INFO Iter: 5500/12945, Total_Loss:0.0428, iou_loss:0.0428, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:16:06,715 __main__ INFO Iter: 5550/12945, Total_Loss:0.0628, iou_loss:0.0628, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:16:38,331 __main__ INFO Iter: 5600/12945, Total_Loss:0.0531, iou_loss:0.0531, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:17:09,586 __main__ INFO Iter: 5650/12945, Total_Loss:0.0539, iou_loss:0.0539, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:17:41,712 __main__ INFO Iter: 5700/12945, Total_Loss:0.0570, iou_loss:0.0570, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:18:13,014 __main__ INFO Iter: 5750/12945, Total_Loss:0.0511, iou_loss:0.0511, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:18:44,317 __main__ INFO Iter: 5800/12945, Total_Loss:0.0501, iou_loss:0.0501, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:19:16,004 __main__ INFO Iter: 5850/12945, Total_Loss:0.0478, iou_loss:0.0478, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:19:47,275 __main__ INFO Iter: 5900/12945, Total_Loss:0.0544, iou_loss:0.0544, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:20:18,767 __main__ INFO Iter: 5950/12945, Total_Loss:0.0437, iou_loss:0.0437, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:20:49,957 __main__ INFO Iter: 6000/12945, Total_Loss:0.0513, iou_loss:0.0513, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 20:22:10,016 __main__ INFO Epoch: 6, Miou: 0.0736570954322815, maxMiou: 0.4754147529602051
2024-07-23 20:22:10,023 __main__ INFO Transitioning to mixed difficulty training at epoch 7, easy_ration = 0.0
